subset,k,aic
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4')",10,5495.9000246498945
"('CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.900363786904
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",10,5495.90065717516
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4', 'CloseEMA8')",10,5495.900810259573
"('CloseLag1', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.90085663802
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.900857104954
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",10,5495.901125061613
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4')",10,5495.901291032326
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.901626205773
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",10,5495.901712365252
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",10,5495.901889130981
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.901966400051
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA8')",10,5495.9021035112055
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",10,5495.902110620637
"('CloseLag2', 'HMLLag1', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.90225149419
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'VolumeLag1', 'VolumeLag2', 'CloseEMA8')",10,5495.902539324752
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.902544807965
"('HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.902657251437
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.903264482045
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.90334140553
"('CloseLag1', 'CloseLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.903558356271
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'CloseEMA4')",10,5495.904051533129
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",10,5495.904221759146
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA8')",10,5495.9042992977575
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",10,5495.904972926683
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA8')",10,5495.905722531685
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'CloseEMA4')",10,5495.905933134081
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.905940148543
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.906947292615
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'CloseEMA4', 'CloseEMA8')",10,5495.907182229145
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'CloseEMA4', 'CloseEMA8')",10,5495.907204584542
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4')",10,5495.907391225737
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.908208869276
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'CloseEMA2')",10,5495.908229958854
"('CloseLag1', 'CloseLag3', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4', 'CloseEMA8')",10,5495.908539877158
"('CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.908673884885
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'CloseEMA4', 'CloseEMA8')",10,5495.908801514832
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",10,5495.908803063696
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'CloseEMA4', 'CloseEMA8')",10,5495.9088324780805
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4')",10,5495.909962418355
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",10,5495.9103303161
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.910675884606
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.910753504888
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.910852278163
"('CloseLag1', 'CloseLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.911624612383
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4', 'CloseEMA8')",10,5495.9117969739455
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'CloseEMA4', 'CloseEMA8')",10,5495.911954152881
"('CloseLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.912265401439
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",10,5495.912327184993
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.912435724727
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'CloseEMA4', 'CloseEMA8')",10,5495.912861048104
"('CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.913295919341
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.913521273209
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2')",10,5495.9136119230825
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.9137954163225
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2')",10,5495.914225519885
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4', 'CloseEMA8')",10,5495.914415988141
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.91471763752
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.914865434557
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'CloseEMA2')",10,5495.915083036551
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.915416093877
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",10,5495.915696674181
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.9159946507025
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",10,5495.916195664478
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.916474942543
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4')",10,5495.916608561471
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.916919231674
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.9170230987
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'VolumeLag2', 'CloseEMA4', 'CloseEMA8')",10,5495.9173971874025
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'CloseEMA4', 'CloseEMA8')",10,5495.917552254536
"('CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.917612445537
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'CloseEMA2')",10,5495.917636317355
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.917668959801
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'VolumeLag1', 'CloseEMA4', 'CloseEMA8')",10,5495.917726561942
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.917949379328
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.9181487274955
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'CloseEMA2')",10,5495.918833385556
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.918988640766
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.919066686835
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",10,5495.919312798678
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'CloseEMA8')",10,5495.919804931027
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'CloseEMA8')",10,5495.920102108574
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.92092769785
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'CloseEMA4', 'CloseEMA8')",10,5495.920965759737
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'CloseEMA2', 'CloseEMA4')",10,5495.921239326329
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.921602817436
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.921932811303
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.922168344438
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.92222965875
"('CloseLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.922570774114
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4')",10,5495.922786916015
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",10,5495.923269578734
"('CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.923299625141
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.9237160817775
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag1', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.923761653932
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.924131937153
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.924192881996
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.924203722405
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.924519205113
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.92481831839
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.925107190322
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",10,5495.925214865136
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.926067883649
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",10,5495.926127481454
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4')",10,5495.926391948997
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4')",10,5495.926511439437
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4')",10,5495.926794571975
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2')",10,5495.927204918375
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA8')",10,5495.92745908742
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4')",10,5495.927477216392
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.927564377392
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.928061671679
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",10,5495.9280975562115
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.928324210764
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4', 'CloseEMA8')",10,5495.928387085743
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.928476964238
"('CloseLag1', 'CloseLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.928837091753
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.928871709447
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.928910934057
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",10,5495.9289288582
"('CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.92916044853
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.929382543774
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",10,5495.929448800675
"('CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.929516149603
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'CloseEMA2', 'CloseEMA4')",10,5495.930287574575
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag2', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.930677107424
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.9310889673925
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",10,5495.931429762304
"('CloseLag2', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.931561432504
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4', 'CloseEMA8')",10,5495.931796504073
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",10,5495.93180956707
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4')",10,5495.931918397506
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",10,5495.932038010936
